Year,CLIENT_ID,NAME,ADDRESS_1,ADDRESS_2,CITY,STATE,ZIP,COUNTRY,CREATED_DATE,ACTIVE
2011,14044,Lakeside Community Development Corp,1652 W. Wallen Ave,,Chicago,IL,60626,United States,,Y
2011,14051,Women's Treatment Center,140 N. Ashland,,Chicago,IL,60607,United States,,Y
2011,13073,"Emerald Group, LLC",27 Deer Path Rd,,Deer Park,IL,60010,United States,,Y
2011,14063,Freeman,5040 W. Roosevelt Rd,,Chicago,IL,60644,United States,,Y
2011,13081,"Morgan Stanley Investment Management, Inc",1221 Avenue of the Americas,,New York,NY,10036,United States,,Y
2011,14067,MBB Enterprises Inc,3352 W. Grand Ave,,Chicago,IL,60651,United States,,Y
2011,13093,United Food and Commercial Workers Local 881,10400 W. Higgins Rd. Ste. 500,,Rosemont,IL,60018,United States,,Y
2011,14071,"Accelerated Rehabilitation Centers, LTD",205 N Wacker Dr.  #1020,,Chicago,IL,60606,United States,,Y
2011,13100,Mc Donald's Corp.,"4320 Winfield Rd, Ste. 400",,Warrenville,IL,78746,United States,,Y
2011,14074,Chicago Aviation Partners,"66182 AMF OHare Intl, Terminal 5 Mezz",,Chicago,IL,60666,United States,,Y
2011,13108,"Goldman, Sachs & Co",200 West Street,,New York,NY,10282,United States,,Y
2011,13110,Bank of America NA,"1 Bryant Park, 12th Flr",,New York,NY,10036,United States,,Y
2011,14083,Midwest Real Estate Equities,2901 Butterfield Road,,Oak Brook,IL,60523,United States,,Y
2011,13125,CBS Outdoor Display Division,"444 N. Michigan Ave., Ste. 110",,Chicago,IL,60611,United States,,Y
2011,14086,Gold Star Jewelry and Coin Co.,7048 N. Clark St.,,Chicago,Il,60626,United States,,Y
2011,14099,ACG Management Co.,"6400 Shafer Court, Ste. 250",,Rosemont,IL,60018,United States,,Y
2012,11862,"Clovis Investments, LLC","1404 Joliet Road, Suite H",,Romeoville,IL,60446,United States,,Y
2012,11868,1815 W. Division LLC,"6250 N. River Road, Ste. 11-100",,Rosemont,IL,60018,United States,,Y
2012,11873,Wabash Properties Inc,2301 S. Archer,,Chicago,IL,60606,United States,,Y
2012,11876,One North LaSalle Properties LLC,1 North LaSalle St.,,Chicago,IL,60602,United States,,Y
2012,11880,MAC Property Management,"32 N. Dean St., 2nd Flr",,Englewood,NJ,07631,United States,,Y
2012,11890,Electrical Contractors Assn. of City of Chicago,5 Westbrook Corp. Center,,Chicago,IL,60154,United States,,Y
2012,11894,MB Real Estate,"181 W. Madison St., Ste. 3900",,Chicago,IL,60602,United States,,Y
2012,11896,Granite Development (Master) Corp,"330 S. Wells St., Ste. 400",,Chicago,IL,60606,United States,,Y
2012,11897,"Granite Madden Wells Sale, LLC","330 S. Wells St., Ste. 400",,Chicago,Il,60606,United States,,Y
2012,11898,"Goodman, Mark","875 N. Michigan Ave., Ste. 2530",,Chicago,IL,60611,United States,,Y
2012,11904,Supervalu d%2fb%2fa Jewel-Osco and Save-a-Lot,"150 Pierce Rd., Ste. 200",,Itasca,IL,60143,United States,,Y
2012,11913,"Kaghan, Scott",2330 Riverwoods Rd,,Riverwoods,IL,60015,United States,,Y
2012,15343,"Pittsfield Development, LLC",c/o Morgan Reed Group,5151 Collins Avenue,Miani Beach,FL,33140,United States,09/12/2012,Y
2012,15167,One North LaSalle Properties LLC,1 North LaSalle St.,Ste. 4700,Chicago,IL,60602,United States,08/28/2012,Y
2012,12623,Advanced Occupational Medicine Specialists,2615 W. Harrison,,Bellwood,IL,60104,United States,,Y
2012,12034,"Goldman, Sachs & Co",200 West Street,,New York,NY,10282,United States,,Y
2011,12843,Citigroup Global Markets Inc.,388 Greenwich St.,,New York,NY,10013,United States,,Y
2011,12851,Odessy Loft owners,"770 W. Gladys Ave., Unit 306",,Chicago,IL,60661,United States,,Y
2011,12858,Oracle,1910 Oracle Way,,Reston,VA,20190,United States,,Y
2011,13880,Terrell Materials Corp.,"One North LaSalle St., Ste 800",,Chicago,IL,60602,United States,,Y
2011,12870,"Prime Bar, LLC",1840 Pickwick Ave.,,Glenview,IL,60026,United States,,Y
2011,12887,Pace,550 W. Algonquin Rd.,,Arlington Hts,IL,60005,United States,,Y
2011,13889,"Gateway Park, LLC c%2fo The Regent Group",8999 Palmer Street,,River Grove,IL,60171,United States,,Y
2011,13892,Digital Lakeside Holdings LLC,"2323 Bryan St., Ste. 2300",,Dallas,TX,75201,United States,,Y
2011,13906,Clarke Group (FKA Clarke Mosquito Control),159 N. Garden Ave,,Roselle,IL,60172,United States,,Y
2011,12936,Breakthrough Urban Ministries,402 N. St. Louis,,Chicago,IL,60624,United States,,Y
2011,12940,Institute for Justice,"901 N. Glebe Rd., Ste. 900",,Arlington,VA,22203,United States,,Y
2011,13929,Clear Channel Outdoor,4000 S. Morgan,,Chicago,IL,60609,United States,,Y
2011,13941,5335-5345 S. Kimbark LLC,"32 N Dean St., 2nd Flr",,Englewood,NJ,07631,United States,,Y
2011,12958,CH2M Hill,"8501 W. Higgins Rd., Suite 300",,Chicago,IL,60631,United States,,Y
2011,12993,"Equity Group Investments, Inc",2 N. Riverside Plaza,,Chicago,Il,60606,United States,,Y
2011,12995,Michigan Plaza LLC,"521 Fifth Ave., Ste. 2300",,New York,NY,10175,United States,,Y
2011,13005,"Continental Airl Lines, Inc",77 West Wacker Dr.,,Chicago,IL,60601,United States,,Y
2011,13964,"Continental Airl Lines, Inc",77 West Wacker Dr.,,Chicago,IL,60601,United States,,Y
2011,14010,Bank of America,231 S. LaSalle St.  8th floor #20,,Chicago,IL,60604,United States,,Y
2011,13041,Hertz Rental Car Corporation,225 Brae Blvd,,Park Ridge,NJ,07656,United States,,Y
2011,13042,Mount Sinai Hospital and Medical Center,1500 S. California,,Chicago,IL,60608,United States,,Y
2011,14018,AT&T Illinois,225 West Randolph St. Floor 27B,,Chicago,IL,60606,United States,,Y
2011,13048,IL Retail Merchants Assoc.,19 S. LaSalle,,Chicago,IL,60602,United States,,Y
2012,11542,"Lou Mitchell's Express, Inc",565 W. Jackson Blvd,,Chicago,IL,60661,United States,,Y
2012,11547,Academy for Urban School Leadership,3400 N. austin Ave.,,Chicago,IL,60634,United States,,Y
2012,11550,Delaware North Companies,40 Fountain Plaza,,Buffalo,NY,14202,United States,,Y
2012,11553,AT & T Services,"225 W. Randolph St., Flr 27A",,Chicago,IL,60606,United States,,Y
2012,11557,Newmark Knight Frank,"One East Wacker Dr., Ste. 3500",,Chicago,IL,60601,United States,,Y
2012,11564,"Citibank, NA","388 Greenwich St., 22nd Flr",,New York,NY,10013,United States,,Y
2012,11566,Hilton Worldwide,7930 Jones Branch Dr.,,McClean,VA,22102,United States,,Y
2012,11577,Clear Channel Airports,"600 W. Chicago Ave., Ste. 600",,Chicago,IL,60610,United States,,Y
2012,11580,Cash America International,"1600 W. 7th Street, 9th Flr",,Ft.Worth,TX,76102,United States,,Y
2012,11581,Solomon Cordwell Buenz,625 N. Michigan Ave,,Chicago,IL,60611,United States,,Y
2012,11582,RMK Pulaski LLC,850 W. Jackson Blvd,,Chicago,IL,60607,United States,,Y
2012,11585,Origin Capital Partners,1122 N LaSalle St,,Chicago,IL,60610,United States,,Y
2012,11588,Microsoft Corporation,One Microsoft Corporation,,Redmond,WA,98052,United States,,Y
2012,11589,Siemens Corporation,701 Pennsylvania Avenue,,Washington,DC,20004,United States,,Y
2012,11591,R. J. Reynolds Tobacco Company,P. O. Box 2959,,Winston-Salem,NC,27102,United States,,Y
2012,11596,"Westfield Concession Management, Inc.","11601 Wilshire Blvd, 11th Flr",,Los Angeles,CA,90025,United States,,Y
2012,11601,EMC Corp,171 South St,,Hopkinton,MA,01748,United States,,Y
2012,11605,"Ungaretti & Harris,LLP","70 W. Madison, Ste. 3500",,Chicago,IL,60602,United States,,Y
2012,11608,Metropolitan Pier and Exposition Authority,301 E. Cermak Rd,,Chicago,IL,60616,United States,,Y
2012,11611,"River Bend Real Estate Investments, LLC",4450 S. Morgan St.,,Chicago,IL,60609,United States,,Y
2012,11622,Comer Science & Education Foundation,"939 W. North Ave., Ste. 850",,Chicago,IL,60611,United States,,Y
2012,11639,JP Morgan Chase,1111 Polaris Pkwy,,Columbus,OH,43240,United States,,Y
2012,11652,Satellite Broadcasting & communications Assoc.,"1730 M Street NW, #600",,Washington,DC,20006,United States,,Y
2012,11664,The Hudson Group (Retail Specialist),One Meadowlands Plaza,,East Rutherford,NJ,07073,United States,,Y
2012,11666,"A.J. Patel Food Service, Inc",6901 N. Lincoln,,Lincolnwood,IL,60712,United States,,Y
2012,11683,Chicago Neighborhood Initiatives,1000 E. 111th St.,,Chicago,IL,60628,United States,,Y
2012,11699,AT&T Illinois,225 West Randolph St. Floor 27B,,Chicago,IL,60606,United States,,Y
2012,11709,Kinder Morgan Energy Partners,"3250 Lacey Rd., 7thy Flr",,Downers Grove,IL,60515,United States,,Y
2012,11726,Jefferies & Company Inc,"520 Madison Ave., 8th Flr",,New York,NY,10022,United States,,Y
2012,11737,JCA Gift Trust,"2500 S. Highland Ave., #103",,Lombard,IL,60148,United States,,Y
2012,11741,Credit Suisse Securities (USA) LLC,One Madison Ave,,New York,NY,10010,United States,,Y
2012,11747,AT&T Illinois,225 West Randolph St. Floor 27B,,Chicago,IL,60606,United States,,Y
2012,11752,Mercury Skyline Yacht Charters,"675 N. Court, Ste. 300",,Chicago,IL,60067,United States,,Y
2012,11769,M Development,412 North Paulina Street,,Chicago,IL,60622,United States,,Y
2012,11782,Novak Construction,3423 N. Drake,,Chicago,IL,60618,United States,,Y
2012,11793,"GCYC, LLC",20875 Crossroads Circle,,Waukeshaw,WI,53186,United States,,Y
2012,11797,"GCCP, LLC","939 W. North Ave., Ste. 850",,Chicago,Il,60611,United States,,Y
2012,11826,Sterling Bay Companies,"325 N. Wells St., Suite 1000",,Chicago,IL,60610,United States,,Y
2011,11900,Chicago Assoc. of Realtors,"200 S. Michigan Ave., 4th Floor",,Chicago,IL,60604,United States,,Y
2011,13371,"Server Farm Realty, Inc","999 N. Sepulveda Blvd., Ste. 600",,El Segundo,CA,90245,United States,,Y
2012,14753,"Spring Awakening, LLC",306 N. Halsted,,Chicago,IL,60661,United States,07/16/2012,Y
2012,15323,United Neighborhood Organization,954 W. Washington Blvd.,3rd Flr,Chicago,IL,60607,United States,09/11/2012,Y
2011,13448,"Goldman, Sachs & Co",200 West Street,,New York,NY,10282,United States,,Y
2011,12038,Flying Food Concessions LLC,6124 S. Kedvale,,Chicago,IL,60629,United States,,Y
2011,13453,Affiliated Computer Services Inc,"1800 M Street NW, Ste. 700",,Washington,DC,20036,United States,,Y
2011,12046,"General Growth Properties, Inc",110 N. Wacker Dr,,Chicago,IL,60606,United States,,Y
2011,13462,Gold Star Jewelry and Coin Co.,7048 N. Clark St.,,Chicago,Il,60626,United States,,Y
2011,13468,Chicago Sport and Social Club,"770 N. Halsted, Ste. 306",,Chicago,IL,60642,United States,,Y
2011,13471,CRM Properties,"740 Waukegan Road, Suite 400",,Deerfield,IL,60015,United States,,Y
2011,12056,Tiaa Cref,"200 N. LaSalle St., Ste. 1600",,Chicago,IL,60601,United States,,Y
2011,13475,Scott Balice Strategies,"20 N. Wacker, Suite 2200",,Chicago,IL,60606,United States,,Y
2011,13476,Citigroup,233 S. Wacker Dr.  87th flr,,Chicago,IL,60606,United States,,Y
2011,13479,Chicago Neighborhood Initiatives,1000 E. 111th St.,,Chicago,IL,60628,United States,,Y
2011,12102,Northwestern Memorial Hospital,251 East Huron,,Chicago,IL,60611,United States,,Y
2011,13489,Great Southwest Development Corp,2601 W. 63rd St,,Chicago,IL,60629,United States,,Y
2011,12106,"Ascend Real Estate Group, LLC",912 W. Lake St.,,Chicago,IL,60607,United States,,Y
2011,12108,High Concept Laboratories,1401 W. Wabansia,,Chicago,IL,60622,United States,,Y
2011,12120,Gold Coast Tickets,908 W. Madison,,Chicago,IL,60607,United States,,Y
2011,12127,Chicago Ambulance Alliance,8400 183rd Place,,Tinley Park,IL,60487,United States,,Y
2011,13508,"Doliwa, Krzysztof",c/o Ultimate Homes  2847 N. Pulaski #CS,,Chicago,IL,60641,United States,,Y
2011,13521,2113 W. Armitage LLC,236 Waukegan Rd,,Glenview,IL,60025,United States,,Y
2011,12134,Feld Entertainment,8607 Westwood Central Dr.,,Vienna,VA,22182,United States,,Y
2011,12156,Polk Street Group,"101 W. Grand Ave., Ste. 600",,Chicago,IL,60654,United States,,Y
2011,13555,Accretive Health,"401 N. Michigan Ave., Ste. 2700",,Chicago,IL,60611,United States,,Y
2011,12182,The Mid,306 S. Halsted,,Chicago,IL,60661,United States,,Y
2011,13563,Solo Cup Co.,"150 S. Saunders Rd., Ste. 150",,Chicago,IL,60045,United States,,Y
2011,12193,Paisano Mufflers and Auto Service LLC,"6767 N. Milwaukee Ave., Ste. 202",,Niles,IL,60714,United States,,Y
2011,12201,"Arrington, Joyce",1218 S. Central Park,,Chicago,IL,60623,United States,,Y
2011,12205,"Wal-Mart Stores, Inc.","702 SW 8th St., MS 0350",,Bentonville,AR,72716,United States,,Y
2011,12209,625 W. Adams (Chicago) LLC,5500 W. Howard St.,,Skokie,IL,60077,United States,,Y
2011,12217,Mercy Hospital and Medical Center,2525 S. Michigan Avenue,,Chicago,IL,60616,United States,,Y
2011,12219,Water Saver Faucet Co.,701 W. Erie Street,,Chicago,IL,60610,United States,,Y
2011,12231,ENVISTA,"900 Cummings Center, Ste. 307V",,Beverly,MA,01915,United States,,Y
2011,12261,"Optima, Inc",630 Vernon Ave,,Glencoe,IL,60022,United States,,Y
2011,12264,"Congregation of the Passion, Immaculate Conception Community",5700 N. Harlem Ave,,Chicago,IL,60631,United States,,Y
2011,12268,Verizon Wireless,"1515 Woodfield Rd., Ste. 1400",,Schaumberg,IL,60173,United States,,Y
2011,13607,Holsten Development,133 N. Kingsbury #305,,Chicago,IL,60622,United States,,Y
2011,12287,Sedgwick Properties,"1525 Homer St., Ste. 401",,Chicago,IL,60622,United States,,Y
2012,12760,F & H Investments LLC,875 Hillcrest Lane,,Oregon,WI,53575,United States,,Y
2012,12483,"Aetna, Inc.",One S. Wacker Dr.  #1200,,Chicago,IL,60606,United States,,Y
2012,12361,"Smith Partners, LLC",400 W Huron St.,,Chicago,IL,60610,United States,,Y
2012,12362,"Van Wagner Chicago, LLC","560 W. Washington Blvd., Ste. 200",,Chicago,IL,60661,United States,,Y
2011,14207,Plaza Popular LLC,4849 N. Milwaukee,,Chicago,IL,60630,United States,05/07/2012,Y
2012,12771,"JD Real Estate, Inc",4343 S. Pulaski Rd,,Chicago,IL,60632,United States,,Y
2012,12787,"Smarte Carte, Inc.",4455 White Bear Pkwy,,St.Paul,MN,55110,United States,,Y
2012,12035,"Allied Telesis, Inc",3200 N. First St.,,San Jose,CA,95134,United States,,Y
2012,12669,Institutional Project Management,"619 Enterprise Dr., Ste. 202",,Oak Brook,IL,60523,United States,,Y
2012,12679,Senior Suites Chicago Norwood Park LLC,"111 E Wacker Dr., Ste. 2400",,Chicago,IL,60601,United States,,Y
2012,14217,Freeport-McMoRan Copper & Gold,333 N Central Ave,,Phoenix,AZ,85004,United States,05/11/2012,Y
2011,13714,Metropolitan Pier and Exposition Authority,301 E. Cermak Rd,,Chicago,IL,60616,United States,,Y
2011,13794,Verrus Mobile Technologies,201-1028 Hamilton St.  Vancouver BC V6B 2R9  Canada,,Vancouver,BC,11111,United States,,Y
2011,13803,Chicago Park District,541 N. Fairbanks Ct.,,Chicago,IL,60611,United States,,Y
2011,13834,Barclays Capital Inc,745 Seventh Ave,,New York,NY,10019,United States,,Y
2011,12740,"KeyBanc Capital Markets, Inc","127 Public Square, 4th Flr",,Cleveland,OH,44114,United States,,Y
2011,12750,"Siebert Brandford Shank & Co, LLC","222 W. Adams, Ste. 520",,Chicago,IL,60606,United States,,Y
2012,12036,Incapital LLC,200 S. Wacker Dr  Ste. 3700,,Chicago,IL,60606,United States,,Y
2012,12044,"Wendella Sightseeing Co., Inc","405 S. Wabash,. Ste. P2E",,Chicago,IL,60611,United States,,Y
2012,12045,ComEd,"One Financial Place  440 S. LaSalle, Ste. 3300",,Chicago,IL,60605,United States,,Y
2012,12051,Serbian Eastern Orthodox Church,c/o Milo Obradovic  3737 E 114th St,,Chicago,IL,60617,United States,,Y
2012,12072,Standard Parking,900 N. Michigan Ave,,Chicago,IL,60611,United States,,Y
2012,12075,University of Chicago,"5801 S. Ellis Avenue, Ste. 619",,Chicago,IL,60637,United States,,Y
2012,12080,"UTA II, LLC",207 W. Goethe,,Chicago,IL,60610,United States,,Y
2012,12082,Barclays Capital Inc,745 Seventh Ave,,New York,NY,10019,United States,,Y
2012,12083,United Taxidrivers Community Council (UTCC),2040 N. Milwaukee,,Chicago,IL,60647,United States,,Y
2012,12093,Acacia Financial,"221 N. LaSalle St., Ste. 1500",,Chicago,IL,60601,United States,,Y
2012,12101,"Wal-Mart Stores, Inc.",2001 S.E. 10th St,,Bentonville,AR,72716,United States,,Y
2012,12129,Midwest Generation,"500 W. Madison St., Ste. 2640",,Chicago,IL,60661,United States,,Y
2012,12133,"Teng and Associates, Inc",205 N. Michigan,,Chicago,IL,60601,United States,,Y
2012,12157,Douglas J Schools%2f Institutes,2828 N. Clark St,,Chicago,IL,60657,United States,,Y
2012,12193,Paisano Mufflers and Auto Service LLC,"6767 N. Milwaukee Ave., Ste. 202",,Niles,IL,60714,United States,,Y
2012,12207,Chicagoland Chamber of Commerce,200 E. Randolph  #2200,,Chicago,IL,60601,United States,,Y
2012,12211,Central Station LLC,1455 S. Michigan Ave,,Chicago,IL,60605,United States,,Y
2012,12226,Illinois Restaurant Association,"33 W. Monroe, Ste. 250",,Chicago,IL,60603,United States,,Y
2012,12230,John G Shedd Aquarium,1200 S. Lake Shore Dr.,,Chicago,IL,60605,United States,,Y
2012,12239,RedFlex Traffic Systems,23751 N 23rd Ave  Ste. 150,,Phoenix,AZ,85085,United States,,Y
2012,12244,Collateral Trustee Inc,"1033 W VanBuren, 7th Flr",,Chicago,IL,60607,United States,,Y
2012,12262,Stonewater Partners,"One North State St., Ste. 1050",,Chicago,IL,60602,United States,,Y
2012,12267,"STV, Incorporated","200 West Monroe, Suite 1600",,Chicago,IL,60606,United States,,Y
2012,12273,Redflex Transit Systems,15020 N. 74th St.,,Scottsdale,AZ,85260,United States,,Y
2012,12288,Golub & Co.,"625 N. Michigan Ave., Ste. 2000",,Chicago,IL,60611,United States,,Y
2012,12289,Chicago Neighborhood Initiatives,1000 E. 111th St.,,Chicago,IL,60628,United States,,Y
2012,12303,Thermal Chicago Corporation,"200 West Jackson Blvd., Suite 1310",,Chicago,IL,60606,United States,,Y
2012,12305,University of Chicago,5841 S. Maryland,,Chicago,IL,60637,United States,,Y
2012,12316,University Center Associates,180 N. LaSalle St.,,Chicago,IL,60601,United States,,Y
2012,12321,Urban Street Properties,"203 N. Wabash, Ste. 415",,Chicago,IL,60601,United States,,Y
2012,12325,Barrett Development,"260 E Highland, Ste. 401",,Milwaukee,WI,53203,United States,,Y
2012,12329,"Halsted Grace Ventures, LLC",4104 N. Harlem,,Norridge,IL,60706,United States,,Y
2012,12334,O'Donnell Investment Co,"401 N. Michigan Ave., Ste. 250",,Chicago,IL,60611,United States,,Y
2012,12335,"Paset, Jeff",2461 N Burling St,,Chicago,IL,60601,United States,,Y
2012,12340,SOS Children's Village Illinois,"216 W Jackson Blvd, Ste. 925",,Chicago,IL,60606,United States,,Y
2012,12342,Salvation Army,5040 N. Pulaski Rd,,Chicago,IL,60630,United States,,Y
2012,12377,Rosenwalk Courts LP,4600 S. Michigan,,Chicago,IL,60653,United States,,Y
2012,12391,Chicago Lakeside Development LLC,"737 N. Michigan Ave., Ste. 2500",,Chicago,Il,60611,United States,,Y
2012,12395,Rice Financial Products Co.,"17 State Street, 40th Flr",,New York,NY,10004,United States,,Y
2012,12400,BMO Harris Bank NA,"111 W. Monroe, 12C",,Chicago,Il,60603,United States,,Y
2013,12212,Finkl & Sons,2011 N. Southport,,Chicago,IL,60606,United States,,Y
2012,12418,Preferred Meal Systems Inc,5240 St. Charles Rd,,Berkeley,IL,60163,United States,,Y
2012,12421,Sentry Security Systems LLC,7608 Fairfield Rd,,Columbia,SC,29203,United States,,Y
2012,12428,BMO Capital Markets GKST,115 S. LaSalle  37th Flr,,Chicago,IL,60603,United States,,Y
2012,12433,"Goldman, Sachs & Co",200 West Street,,New York,NY,10282,United States,,Y
2012,12451,Back to Work Illinois,"200 W. Madison, Ste. 3600",,Chicago,IL,60606,United States,,Y
2012,12465,MGM %2f Terrell Grp.,"11504 W. 183rd, SE",,Oak Park,IL,60467,United States,,Y
2012,12468,Prairie Mortgage,"20 S. Clark St., #1520",,Chicago,Il,60603,United States,,Y
2012,12474,Celadon Holdings LLC,2047 W Wilmette Ave,,Wilmette,IL,60091,United States,,Y
2012,12477,AT&T,225 W. Randolph St,,Chicago,IL,60606,United States,,Y
2012,12480,Federal Signal Corp.,2645 Federal Signal Dr,,University Park,IL,60484,United States,,Y
2012,12525,Commuter Rail Divison of the RTA (Metra),"547 W. Jackson Blvd., 15th Floor",,Chicago,IL,60661,United States,,Y
